sensor_id,start_time,end_time,start_day,start_hour,start_minute,end_day,end_hour,end_minute,start_minutes,end_minutes
S31,171400,171459,17,14,0,17,14,59,840,899
S33,171400,171459,17,14,0,17,14,59,840,899
S37,171400,171459,17,14,0,17,14,59,840,899
S45,171400,171459,17,14,0,17,14,59,840,899
S50,171400,171459,17,14,0,17,14,59,840,899
S9,171500,171559,17,15,0,17,15,59,900,959
S13,171500,171559,17,15,0,17,15,59,900,959
S14,171500,171559,17,15,0,17,15,59,900,959
S17,171500,171559,17,15,0,17,15,59,900,959
S20,171500,171559,17,15,0,17,15,59,900,959
S23,171500,171559,17,15,0,17,15,59,900,959
S29,171500,171559,17,15,0,17,15,59,900,959
S31,171500,171559,17,15,0,17,15,59,900,959
S33,171500,171559,17,15,0,17,15,59,900,959
S37,171500,171559,17,15,0,17,15,59,900,959
S45,171500,171559,17,15,0,17,15,59,900,959
S49,171500,171559,17,15,0,17,15,59,900,959
S50,171500,171559,17,15,0,17,15,59,900,959
S9,171600,171659,17,16,0,17,16,59,960,1019
S13,171600,171659,17,16,0,17,16,59,960,1019
S14,171600,171659,17,16,0,17,16,59,960,1019
S17,171600,171659,17,16,0,17,16,59,960,1019
S20,171600,171659,17,16,0,17,16,59,960,1019
S23,171600,171659,17,16,0,17,16,59,960,1019
S29,171600,171659,17,16,0,17,16,59,960,1019
S31,171600,171659,17,16,0,17,16,59,960,1019
S33,171600,171659,17,16,0,17,16,59,960,1019
S37,171600,171659,17,16,0,17,16,59,960,1019
S45,171600,171659,17,16,0,17,16,59,960,1019
S48,171600,171659,17,16,0,17,16,59,960,1019
S49,171600,171659,17,16,0,17,16,59,960,1019
S50,171600,171659,17,16,0,17,16,59,960,1019
S9,171700,171759,17,17,0,17,17,59,1020,1079
S13,171700,171759,17,17,0,17,17,59,1020,1079
S14,171700,171759,17,17,0,17,17,59,1020,1079
S17,171700,171759,17,17,0,17,17,59,1020,1079
S20,171700,171759,17,17,0,17,17,59,1020,1079
S23,171700,171759,17,17,0,17,17,59,1020,1079
S29,171700,171759,17,17,0,17,17,59,1020,1079
S31,171700,171759,17,17,0,17,17,59,1020,1079
S33,171700,171759,17,17,0,17,17,59,1020,1079
S37,171700,171759,17,17,0,17,17,59,1020,1079
S45,171700,171759,17,17,0,17,17,59,1020,1079
S48,171700,171759,17,17,0,17,17,59,1020,1079
S49,171700,171759,17,17,0,17,17,59,1020,1079
S50,171700,171759,17,17,0,17,17,59,1020,1079
S9,171800,171859,17,18,0,17,18,59,1080,1139
S13,171800,171859,17,18,0,17,18,59,1080,1139
S14,171800,171859,17,18,0,17,18,59,1080,1139
S17,171800,171859,17,18,0,17,18,59,1080,1139
S20,171800,171859,17,18,0,17,18,59,1080,1139
S23,171800,171859,17,18,0,17,18,59,1080,1139
S26,171800,171859,17,18,0,17,18,59,1080,1139
S29,171800,171859,17,18,0,17,18,59,1080,1139
S31,171800,171859,17,18,0,17,18,59,1080,1139
S33,171800,171859,17,18,0,17,18,59,1080,1139
S37,171800,171859,17,18,0,17,18,59,1080,1139
S45,171800,171859,17,18,0,17,18,59,1080,1139
S48,171800,171859,17,18,0,17,18,59,1080,1139
S49,171800,171859,17,18,0,17,18,59,1080,1139
S50,171800,171859,17,18,0,17,18,59,1080,1139
S9,171900,171959,17,19,0,17,19,59,1140,1199
S13,171900,171959,17,19,0,17,19,59,1140,1199
S14,171900,171959,17,19,0,17,19,59,1140,1199
S17,171900,171959,17,19,0,17,19,59,1140,1199
S20,171900,171959,17,19,0,17,19,59,1140,1199
S23,171900,171959,17,19,0,17,19,59,1140,1199
S26,171900,171959,17,19,0,17,19,59,1140,1199
S29,171900,171959,17,19,0,17,19,59,1140,1199
S31,171900,171959,17,19,0,17,19,59,1140,1199
S33,171900,171959,17,19,0,17,19,59,1140,1199
S37,171900,171959,17,19,0,17,19,59,1140,1199
S45,171900,171959,17,19,0,17,19,59,1140,1199
S48,171900,171959,17,19,0,17,19,59,1140,1199
S49,171900,171959,17,19,0,17,19,59,1140,1199
S50,171900,171959,17,19,0,17,19,59,1140,1199
S9,172000,172059,17,20,0,17,20,59,1200,1259
S13,172000,172059,17,20,0,17,20,59,1200,1259
S14,172000,172059,17,20,0,17,20,59,1200,1259
S17,172000,172059,17,20,0,17,20,59,1200,1259
S20,172000,172059,17,20,0,17,20,59,1200,1259
S23,172000,172059,17,20,0,17,20,59,1200,1259
S26,172000,172059,17,20,0,17,20,59,1200,1259
S29,172000,172059,17,20,0,17,20,59,1200,1259
S31,172000,172059,17,20,0,17,20,59,1200,1259
S33,172000,172059,17,20,0,17,20,59,1200,1259
S37,172000,172059,17,20,0,17,20,59,1200,1259
S45,172000,172059,17,20,0,17,20,59,1200,1259
S48,172000,172059,17,20,0,17,20,59,1200,1259
S49,172000,172059,17,20,0,17,20,59,1200,1259
S50,172000,172059,17,20,0,17,20,59,1200,1259
S9,172100,172159,17,21,0,17,21,59,1260,1319
S13,172100,172159,17,21,0,17,21,59,1260,1319
S14,172100,172159,17,21,0,17,21,59,1260,1319
S17,172100,172159,17,21,0,17,21,59,1260,1319
S20,172100,172159,17,21,0,17,21,59,1260,1319
S23,172100,172159,17,21,0,17,21,59,1260,1319
S26,172100,172159,17,21,0,17,21,59,1260,1319
S29,172100,172159,17,21,0,17,21,59,1260,1319
S31,172100,172159,17,21,0,17,21,59,1260,1319
S33,172100,172159,17,21,0,17,21,59,1260,1319
S37,172100,172159,17,21,0,17,21,59,1260,1319
S45,172100,172159,17,21,0,17,21,59,1260,1319
S48,172100,172159,17,21,0,17,21,59,1260,1319
S49,172100,172159,17,21,0,17,21,59,1260,1319
S50,172100,172159,17,21,0,17,21,59,1260,1319
S46,181000,181059,18,10,0,18,10,59,600,659
S40,181100,181159,18,11,0,18,11,59,660,719
S46,181100,181159,18,11,0,18,11,59,660,719
S14,181200,181259,18,12,0,18,12,59,720,779
S20,181200,181259,18,12,0,18,12,59,720,779
S40,181200,181259,18,12,0,18,12,59,720,779
S41,181200,181259,18,12,0,18,12,59,720,779
S46,181200,181259,18,12,0,18,12,59,720,779
S48,181200,181259,18,12,0,18,12,59,720,779
S14,181300,181359,18,13,0,18,13,59,780,839
S20,181300,181359,18,13,0,18,13,59,780,839
S40,181300,181359,18,13,0,18,13,59,780,839
S41,181300,181359,18,13,0,18,13,59,780,839
S46,181300,181359,18,13,0,18,13,59,780,839
S48,181300,181359,18,13,0,18,13,59,780,839
S14,181400,181459,18,14,0,18,14,59,840,899
S20,181400,181459,18,14,0,18,14,59,840,899
S40,181400,181459,18,14,0,18,14,59,840,899
S41,181400,181459,18,14,0,18,14,59,840,899
S44,181400,181459,18,14,0,18,14,59,840,899
S46,181400,181459,18,14,0,18,14,59,840,899
S48,181400,181459,18,14,0,18,14,59,840,899
S14,181500,181559,18,15,0,18,15,59,900,959
S20,181500,181559,18,15,0,18,15,59,900,959
S40,181500,181559,18,15,0,18,15,59,900,959
S41,181500,181559,18,15,0,18,15,59,900,959
S44,181500,181559,18,15,0,18,15,59,900,959
S46,181500,181559,18,15,0,18,15,59,900,959
S48,181500,181559,18,15,0,18,15,59,900,959
S14,181600,181659,18,16,0,18,16,59,960,1019
S20,181600,181659,18,16,0,18,16,59,960,1019
S26,181600,181659,18,16,0,18,16,59,960,1019
S40,181600,181659,18,16,0,18,16,59,960,1019
S41,181600,181659,18,16,0,18,16,59,960,1019
S43,181600,181659,18,16,0,18,16,59,960,1019
S44,181600,181659,18,16,0,18,16,59,960,1019
S46,181600,181659,18,16,0,18,16,59,960,1019
S48,181600,181659,18,16,0,18,16,59,960,1019
S49,181600,181659,18,16,0,18,16,59,960,1019
S14,181700,181759,18,17,0,18,17,59,1020,1079
S18,181700,181759,18,17,0,18,17,59,1020,1079
S20,181700,181759,18,17,0,18,17,59,1020,1079
S26,181700,181759,18,17,0,18,17,59,1020,1079
S40,181700,181759,18,17,0,18,17,59,1020,1079
S41,181700,181759,18,17,0,18,17,59,1020,1079
S43,181700,181759,18,17,0,18,17,59,1020,1079
S44,181700,181759,18,17,0,18,17,59,1020,1079
S46,181700,181759,18,17,0,18,17,59,1020,1079
S48,181700,181759,18,17,0,18,17,59,1020,1079
S49,181700,181759,18,17,0,18,17,59,1020,1079
S14,181800,181859,18,18,0,18,18,59,1080,1139
S18,181800,181859,18,18,0,18,18,59,1080,1139
S20,181800,181859,18,18,0,18,18,59,1080,1139
S26,181800,181859,18,18,0,18,18,59,1080,1139
S38,181800,181859,18,18,0,18,18,59,1080,1139
S40,181800,181859,18,18,0,18,18,59,1080,1139
S41,181800,181859,18,18,0,18,18,59,1080,1139
S43,181800,181859,18,18,0,18,18,59,1080,1139
S44,181800,181859,18,18,0,18,18,59,1080,1139
S46,181800,181859,18,18,0,18,18,59,1080,1139
S48,181800,181859,18,18,0,18,18,59,1080,1139
S49,181800,181859,18,18,0,18,18,59,1080,1139
S14,181900,181959,18,19,0,18,19,59,1140,1199
S18,181900,181959,18,19,0,18,19,59,1140,1199
S20,181900,181959,18,19,0,18,19,59,1140,1199
S26,181900,181959,18,19,0,18,19,59,1140,1199
S34,181900,181959,18,19,0,18,19,59,1140,1199
S38,181900,181959,18,19,0,18,19,59,1140,1199
S40,181900,181959,18,19,0,18,19,59,1140,1199
S41,181900,181959,18,19,0,18,19,59,1140,1199
S43,181900,181959,18,19,0,18,19,59,1140,1199
S44,181900,181959,18,19,0,18,19,59,1140,1199
S46,181900,181959,18,19,0,18,19,59,1140,1199
S48,181900,181959,18,19,0,18,19,59,1140,1199
S49,181900,181959,18,19,0,18,19,59,1140,1199
S14,182000,182059,18,20,0,18,20,59,1200,1259
S18,182000,182059,18,20,0,18,20,59,1200,1259
S20,182000,182059,18,20,0,18,20,59,1200,1259
S26,182000,182059,18,20,0,18,20,59,1200,1259
S32,182000,182059,18,20,0,18,20,59,1200,1259
S34,182000,182059,18,20,0,18,20,59,1200,1259
S38,182000,182059,18,20,0,18,20,59,1200,1259
S40,182000,182059,18,20,0,18,20,59,1200,1259
S41,182000,182059,18,20,0,18,20,59,1200,1259
S43,182000,182059,18,20,0,18,20,59,1200,1259
S44,182000,182059,18,20,0,18,20,59,1200,1259
S46,182000,182059,18,20,0,18,20,59,1200,1259
S48,182000,182059,18,20,0,18,20,59,1200,1259
S49,182000,182059,18,20,0,18,20,59,1200,1259
S14,182100,182159,18,21,0,18,21,59,1260,1319
S18,182100,182159,18,21,0,18,21,59,1260,1319
S20,182100,182159,18,21,0,18,21,59,1260,1319
S26,182100,182159,18,21,0,18,21,59,1260,1319
S32,182100,182159,18,21,0,18,21,59,1260,1319
S34,182100,182159,18,21,0,18,21,59,1260,1319
S38,182100,182159,18,21,0,18,21,59,1260,1319
S40,182100,182159,18,21,0,18,21,59,1260,1319
S41,182100,182159,18,21,0,18,21,59,1260,1319
S43,182100,182159,18,21,0,18,21,59,1260,1319
S44,182100,182159,18,21,0,18,21,59,1260,1319
S46,182100,182159,18,21,0,18,21,59,1260,1319
S48,182100,182159,18,21,0,18,21,59,1260,1319
S49,182100,182159,18,21,0,18,21,59,1260,1319
S9,191000,191059,19,10,0,19,10,59,600,659
S9,191100,191159,19,11,0,19,11,59,660,719
S29,191100,191159,19,11,0,19,11,59,660,719
S41,191100,191159,19,11,0,19,11,59,660,719
S6,191200,191259,19,12,0,19,12,59,720,779
S9,191200,191259,19,12,0,19,12,59,720,779
S29,191200,191259,19,12,0,19,12,59,720,779
S41,191200,191259,19,12,0,19,12,59,720,779
S6,191300,191359,19,13,0,19,13,59,780,839
S9,191300,191359,19,13,0,19,13,59,780,839
S29,191300,191359,19,13,0,19,13,59,780,839
S41,191300,191359,19,13,0,19,13,59,780,839
S6,191400,191459,19,14,0,19,14,59,840,899
S9,191400,191459,19,14,0,19,14,59,840,899
S29,191400,191459,19,14,0,19,14,59,840,899
S41,191400,191459,19,14,0,19,14,59,840,899
S6,191500,191559,19,15,0,19,15,59,900,959
S9,191500,191559,19,15,0,19,15,59,900,959
S29,191500,191559,19,15,0,19,15,59,900,959
S41,191500,191559,19,15,0,19,15,59,900,959
S45,191500,191559,19,15,0,19,15,59,900,959
S6,191600,191659,19,16,0,19,16,59,960,1019
S9,191600,191659,19,16,0,19,16,59,960,1019
S20,191600,191659,19,16,0,19,16,59,960,1019
S29,191600,191659,19,16,0,19,16,59,960,1019
S32,191600,191659,19,16,0,19,16,59,960,1019
S41,191600,191659,19,16,0,19,16,59,960,1019
S45,191600,191659,19,16,0,19,16,59,960,1019
S6,191700,191759,19,17,0,19,17,59,1020,1079
S9,191700,191759,19,17,0,19,17,59,1020,1079
S20,191700,191759,19,17,0,19,17,59,1020,1079
S29,191700,191759,19,17,0,19,17,59,1020,1079
S32,191700,191759,19,17,0,19,17,59,1020,1079
S41,191700,191759,19,17,0,19,17,59,1020,1079
S45,191700,191759,19,17,0,19,17,59,1020,1079
S49,191700,191759,19,17,0,19,17,59,1020,1079
S6,191800,191859,19,18,0,19,18,59,1080,1139
S9,191800,191859,19,18,0,19,18,59,1080,1139
S17,191800,191859,19,18,0,19,18,59,1080,1139
S20,191800,191859,19,18,0,19,18,59,1080,1139
S23,191800,191859,19,18,0,19,18,59,1080,1139
S29,191800,191859,19,18,0,19,18,59,1080,1139
S32,191800,191859,19,18,0,19,18,59,1080,1139
S41,191800,191859,19,18,0,19,18,59,1080,1139
S45,191800,191859,19,18,0,19,18,59,1080,1139
S46,191800,191859,19,18,0,19,18,59,1080,1139
S49,191800,191859,19,18,0,19,18,59,1080,1139
S6,191900,191959,19,19,0,19,19,59,1140,1199
S9,191900,191959,19,19,0,19,19,59,1140,1199
S13,191900,191959,19,19,0,19,19,59,1140,1199
S17,191900,191959,19,19,0,19,19,59,1140,1199
S20,191900,191959,19,19,0,19,19,59,1140,1199
S23,191900,191959,19,19,0,19,19,59,1140,1199
S29,191900,191959,19,19,0,19,19,59,1140,1199
S32,191900,191959,19,19,0,19,19,59,1140,1199
S41,191900,191959,19,19,0,19,19,59,1140,1199
S45,191900,191959,19,19,0,19,19,59,1140,1199
S46,191900,191959,19,19,0,19,19,59,1140,1199
S49,191900,191959,19,19,0,19,19,59,1140,1199
S6,192000,192059,19,20,0,19,20,59,1200,1259
S9,192000,192059,19,20,0,19,20,59,1200,1259
S13,192000,192059,19,20,0,19,20,59,1200,1259
S15,192000,192059,19,20,0,19,20,59,1200,1259
S17,192000,192059,19,20,0,19,20,59,1200,1259
S20,192000,192059,19,20,0,19,20,59,1200,1259
S23,192000,192059,19,20,0,19,20,59,1200,1259
S28,192000,192059,19,20,0,19,20,59,1200,1259
S29,192000,192059,19,20,0,19,20,59,1200,1259
S32,192000,192059,19,20,0,19,20,59,1200,1259
S41,192000,192059,19,20,0,19,20,59,1200,1259
S45,192000,192059,19,20,0,19,20,59,1200,1259
S46,192000,192059,19,20,0,19,20,59,1200,1259
S49,192000,192059,19,20,0,19,20,59,1200,1259
S6,192100,192159,19,21,0,19,21,59,1260,1319
S9,192100,192159,19,21,0,19,21,59,1260,1319
S13,192100,192159,19,21,0,19,21,59,1260,1319
S15,192100,192159,19,21,0,19,21,59,1260,1319
S17,192100,192159,19,21,0,19,21,59,1260,1319
S20,192100,192159,19,21,0,19,21,59,1260,1319
S23,192100,192159,19,21,0,19,21,59,1260,1319
S28,192100,192159,19,21,0,19,21,59,1260,1319
S29,192100,192159,19,21,0,19,21,59,1260,1319
S32,192100,192159,19,21,0,19,21,59,1260,1319
S41,192100,192159,19,21,0,19,21,59,1260,1319
S45,192100,192159,19,21,0,19,21,59,1260,1319
S46,192100,192159,19,21,0,19,21,59,1260,1319
S49,192100,192159,19,21,0,19,21,59,1260,1319
S20,201000,201059,20,10,0,20,10,59,600,659
S20,201100,201159,20,11,0,20,11,59,660,719
S20,201200,201259,20,12,0,20,12,59,720,779
S30,201200,201259,20,12,0,20,12,59,720,779
S20,201300,201359,20,13,0,20,13,59,780,839
S30,201300,201359,20,13,0,20,13,59,780,839
S46,201300,201359,20,13,0,20,13,59,780,839
S9,201400,201459,20,14,0,20,14,59,840,899
S20,201400,201459,20,14,0,20,14,59,840,899
S30,201400,201459,20,14,0,20,14,59,840,899
S32,201400,201459,20,14,0,20,14,59,840,899
S46,201400,201459,20,14,0,20,14,59,840,899
S48,201400,201459,20,14,0,20,14,59,840,899
S9,201500,201559,20,15,0,20,15,59,900,959
S20,201500,201559,20,15,0,20,15,59,900,959
S25,201500,201559,20,15,0,20,15,59,900,959
S30,201500,201559,20,15,0,20,15,59,900,959
S32,201500,201559,20,15,0,20,15,59,900,959
S41,201500,201559,20,15,0,20,15,59,900,959
S46,201500,201559,20,15,0,20,15,59,900,959
S48,201500,201559,20,15,0,20,15,59,900,959
S9,201600,201659,20,16,0,20,16,59,960,1019
S13,201600,201659,20,16,0,20,16,59,960,1019
S20,201600,201659,20,16,0,20,16,59,960,1019
S23,201600,201659,20,16,0,20,16,59,960,1019
S25,201600,201659,20,16,0,20,16,59,960,1019
S28,201600,201659,20,16,0,20,16,59,960,1019
S30,201600,201659,20,16,0,20,16,59,960,1019
S32,201600,201659,20,16,0,20,16,59,960,1019
S41,201600,201659,20,16,0,20,16,59,960,1019
S46,201600,201659,20,16,0,20,16,59,960,1019
S48,201600,201659,20,16,0,20,16,59,960,1019
S55,201600,201659,20,16,0,20,16,59,960,1019
S7,201700,201759,20,17,0,20,17,59,1020,1079
S9,201700,201759,20,17,0,20,17,59,1020,1079
S13,201700,201759,20,17,0,20,17,59,1020,1079
S20,201700,201759,20,17,0,20,17,59,1020,1079
S23,201700,201759,20,17,0,20,17,59,1020,1079
S25,201700,201759,20,17,0,20,17,59,1020,1079
S28,201700,201759,20,17,0,20,17,59,1020,1079
S30,201700,201759,20,17,0,20,17,59,1020,1079
S32,201700,201759,20,17,0,20,17,59,1020,1079
S41,201700,201759,20,17,0,20,17,59,1020,1079
S46,201700,201759,20,17,0,20,17,59,1020,1079
S48,201700,201759,20,17,0,20,17,59,1020,1079
S55,201700,201759,20,17,0,20,17,59,1020,1079
S7,201800,201859,20,18,0,20,18,59,1080,1139
S9,201800,201859,20,18,0,20,18,59,1080,1139
S13,201800,201859,20,18,0,20,18,59,1080,1139
S20,201800,201859,20,18,0,20,18,59,1080,1139
S23,201800,201859,20,18,0,20,18,59,1080,1139
S25,201800,201859,20,18,0,20,18,59,1080,1139
S28,201800,201859,20,18,0,20,18,59,1080,1139
S30,201800,201859,20,18,0,20,18,59,1080,1139
S32,201800,201859,20,18,0,20,18,59,1080,1139
S41,201800,201859,20,18,0,20,18,59,1080,1139
S46,201800,201859,20,18,0,20,18,59,1080,1139
S48,201800,201859,20,18,0,20,18,59,1080,1139
S55,201800,201859,20,18,0,20,18,59,1080,1139
S7,201900,201959,20,19,0,20,19,59,1140,1199
S9,201900,201959,20,19,0,20,19,59,1140,1199
S13,201900,201959,20,19,0,20,19,59,1140,1199
S14,201900,201959,20,19,0,20,19,59,1140,1199
S20,201900,201959,20,19,0,20,19,59,1140,1199
S23,201900,201959,20,19,0,20,19,59,1140,1199
S25,201900,201959,20,19,0,20,19,59,1140,1199
S28,201900,201959,20,19,0,20,19,59,1140,1199
S30,201900,201959,20,19,0,20,19,59,1140,1199
S32,201900,201959,20,19,0,20,19,59,1140,1199
S41,201900,201959,20,19,0,20,19,59,1140,1199
S44,201900,201959,20,19,0,20,19,59,1140,1199
S45,201900,201959,20,19,0,20,19,59,1140,1199
S46,201900,201959,20,19,0,20,19,59,1140,1199
S48,201900,201959,20,19,0,20,19,59,1140,1199
S55,201900,201959,20,19,0,20,19,59,1140,1199
S7,202000,202059,20,20,0,20,20,59,1200,1259
S9,202000,202059,20,20,0,20,20,59,1200,1259
S13,202000,202059,20,20,0,20,20,59,1200,1259
S14,202000,202059,20,20,0,20,20,59,1200,1259
S20,202000,202059,20,20,0,20,20,59,1200,1259
S23,202000,202059,20,20,0,20,20,59,1200,1259
S25,202000,202059,20,20,0,20,20,59,1200,1259
S28,202000,202059,20,20,0,20,20,59,1200,1259
S30,202000,202059,20,20,0,20,20,59,1200,1259
S32,202000,202059,20,20,0,20,20,59,1200,1259
S41,202000,202059,20,20,0,20,20,59,1200,1259
S44,202000,202059,20,20,0,20,20,59,1200,1259
S45,202000,202059,20,20,0,20,20,59,1200,1259
S46,202000,202059,20,20,0,20,20,59,1200,1259
S48,202000,202059,20,20,0,20,20,59,1200,1259
S55,202000,202059,20,20,0,20,20,59,1200,1259
S7,202100,202159,20,21,0,20,21,59,1260,1319
S9,202100,202159,20,21,0,20,21,59,1260,1319
S13,202100,202159,20,21,0,20,21,59,1260,1319
S14,202100,202159,20,21,0,20,21,59,1260,1319
S20,202100,202159,20,21,0,20,21,59,1260,1319
S23,202100,202159,20,21,0,20,21,59,1260,1319
S25,202100,202159,20,21,0,20,21,59,1260,1319
S28,202100,202159,20,21,0,20,21,59,1260,1319
S30,202100,202159,20,21,0,20,21,59,1260,1319
S32,202100,202159,20,21,0,20,21,59,1260,1319
S41,202100,202159,20,21,0,20,21,59,1260,1319
S44,202100,202159,20,21,0,20,21,59,1260,1319
S45,202100,202159,20,21,0,20,21,59,1260,1319
S46,202100,202159,20,21,0,20,21,59,1260,1319
S48,202100,202159,20,21,0,20,21,59,1260,1319
S55,202100,202159,20,21,0,20,21,59,1260,1319
S12,211000,211059,21,10,0,21,10,59,600,659
S23,211000,211059,21,10,0,21,10,59,600,659
S6,211100,211159,21,11,0,21,11,59,660,719
S12,211100,211159,21,11,0,21,11,59,660,719
S23,211100,211159,21,11,0,21,11,59,660,719
S6,211200,211259,21,12,0,21,12,59,720,779
S12,211200,211259,21,12,0,21,12,59,720,779
S14,211200,211259,21,12,0,21,12,59,720,779
S23,211200,211259,21,12,0,21,12,59,720,779
S28,211200,211259,21,12,0,21,12,59,720,779
S29,211200,211259,21,12,0,21,12,59,720,779
S34,211200,211259,21,12,0,21,12,59,720,779
S6,211300,211359,21,13,0,21,13,59,780,839
S9,211300,211359,21,13,0,21,13,59,780,839
S12,211300,211359,21,13,0,21,13,59,780,839
S14,211300,211359,21,13,0,21,13,59,780,839
S23,211300,211359,21,13,0,21,13,59,780,839
S28,211300,211359,21,13,0,21,13,59,780,839
S29,211300,211359,21,13,0,21,13,59,780,839
S34,211300,211359,21,13,0,21,13,59,780,839
S36,211300,211359,21,13,0,21,13,59,780,839
S6,211400,211459,21,14,0,21,14,59,840,899
S9,211400,211459,21,14,0,21,14,59,840,899
S12,211400,211459,21,14,0,21,14,59,840,899
S14,211400,211459,21,14,0,21,14,59,840,899
S17,211400,211459,21,14,0,21,14,59,840,899
S23,211400,211459,21,14,0,21,14,59,840,899
S28,211400,211459,21,14,0,21,14,59,840,899
S29,211400,211459,21,14,0,21,14,59,840,899
S34,211400,211459,21,14,0,21,14,59,840,899
S36,211400,211459,21,14,0,21,14,59,840,899
S44,211400,211459,21,14,0,21,14,59,840,899
S46,211400,211459,21,14,0,21,14,59,840,899
S6,211500,211559,21,15,0,21,15,59,900,959
S9,211500,211559,21,15,0,21,15,59,900,959
S12,211500,211559,21,15,0,21,15,59,900,959
S14,211500,211559,21,15,0,21,15,59,900,959
S17,211500,211559,21,15,0,21,15,59,900,959
S23,211500,211559,21,15,0,21,15,59,900,959
S28,211500,211559,21,15,0,21,15,59,900,959
S29,211500,211559,21,15,0,21,15,59,900,959
S34,211500,211559,21,15,0,21,15,59,900,959
S36,211500,211559,21,15,0,21,15,59,900,959
S44,211500,211559,21,15,0,21,15,59,900,959
S46,211500,211559,21,15,0,21,15,59,900,959
S6,211600,211659,21,16,0,21,16,59,960,1019
S9,211600,211659,21,16,0,21,16,59,960,1019
S12,211600,211659,21,16,0,21,16,59,960,1019
S14,211600,211659,21,16,0,21,16,59,960,1019
S17,211600,211659,21,16,0,21,16,59,960,1019
S23,211600,211659,21,16,0,21,16,59,960,1019
S28,211600,211659,21,16,0,21,16,59,960,1019
S29,211600,211659,21,16,0,21,16,59,960,1019
S34,211600,211659,21,16,0,21,16,59,960,1019
S36,211600,211659,21,16,0,21,16,59,960,1019
S44,211600,211659,21,16,0,21,16,59,960,1019
S46,211600,211659,21,16,0,21,16,59,960,1019
S6,211700,211759,21,17,0,21,17,59,1020,1079
S9,211700,211759,21,17,0,21,17,59,1020,1079
S12,211700,211759,21,17,0,21,17,59,1020,1079
S14,211700,211759,21,17,0,21,17,59,1020,1079
S17,211700,211759,21,17,0,21,17,59,1020,1079
S23,211700,211759,21,17,0,21,17,59,1020,1079
S28,211700,211759,21,17,0,21,17,59,1020,1079
S29,211700,211759,21,17,0,21,17,59,1020,1079
S30,211700,211759,21,17,0,21,17,59,1020,1079
S31,211700,211759,21,17,0,21,17,59,1020,1079
S34,211700,211759,21,17,0,21,17,59,1020,1079
S36,211700,211759,21,17,0,21,17,59,1020,1079
S44,211700,211759,21,17,0,21,17,59,1020,1079
S46,211700,211759,21,17,0,21,17,59,1020,1079
S6,211800,211859,21,18,0,21,18,59,1080,1139
S9,211800,211859,21,18,0,21,18,59,1080,1139
S12,211800,211859,21,18,0,21,18,59,1080,1139
S14,211800,211859,21,18,0,21,18,59,1080,1139
S17,211800,211859,21,18,0,21,18,59,1080,1139
S23,211800,211859,21,18,0,21,18,59,1080,1139
S28,211800,211859,21,18,0,21,18,59,1080,1139
S29,211800,211859,21,18,0,21,18,59,1080,1139
S30,211800,211859,21,18,0,21,18,59,1080,1139
S31,211800,211859,21,18,0,21,18,59,1080,1139
S34,211800,211859,21,18,0,21,18,59,1080,1139
S36,211800,211859,21,18,0,21,18,59,1080,1139
S44,211800,211859,21,18,0,21,18,59,1080,1139
S46,211800,211859,21,18,0,21,18,59,1080,1139
S6,211900,211959,21,19,0,21,19,59,1140,1199
S9,211900,211959,21,19,0,21,19,59,1140,1199
S12,211900,211959,21,19,0,21,19,59,1140,1199
S14,211900,211959,21,19,0,21,19,59,1140,1199
S17,211900,211959,21,19,0,21,19,59,1140,1199
S23,211900,211959,21,19,0,21,19,59,1140,1199
S28,211900,211959,21,19,0,21,19,59,1140,1199
S29,211900,211959,21,19,0,21,19,59,1140,1199
S30,211900,211959,21,19,0,21,19,59,1140,1199
S31,211900,211959,21,19,0,21,19,59,1140,1199
S34,211900,211959,21,19,0,21,19,59,1140,1199
S36,211900,211959,21,19,0,21,19,59,1140,1199
S38,211900,211959,21,19,0,21,19,59,1140,1199
S44,211900,211959,21,19,0,21,19,59,1140,1199
S46,211900,211959,21,19,0,21,19,59,1140,1199
S6,212000,212059,21,20,0,21,20,59,1200,1259
S9,212000,212059,21,20,0,21,20,59,1200,1259
S12,212000,212059,21,20,0,21,20,59,1200,1259
S14,212000,212059,21,20,0,21,20,59,1200,1259
S17,212000,212059,21,20,0,21,20,59,1200,1259
S23,212000,212059,21,20,0,21,20,59,1200,1259
S28,212000,212059,21,20,0,21,20,59,1200,1259
S29,212000,212059,21,20,0,21,20,59,1200,1259
S30,212000,212059,21,20,0,21,20,59,1200,1259
S31,212000,212059,21,20,0,21,20,59,1200,1259
S32,212000,212059,21,20,0,21,20,59,1200,1259
S34,212000,212059,21,20,0,21,20,59,1200,1259
S36,212000,212059,21,20,0,21,20,59,1200,1259
S38,212000,212059,21,20,0,21,20,59,1200,1259
S44,212000,212059,21,20,0,21,20,59,1200,1259
S46,212000,212059,21,20,0,21,20,59,1200,1259
S6,212100,212159,21,21,0,21,21,59,1260,1319
S9,212100,212159,21,21,0,21,21,59,1260,1319
S12,212100,212159,21,21,0,21,21,59,1260,1319
S14,212100,212159,21,21,0,21,21,59,1260,1319
S17,212100,212159,21,21,0,21,21,59,1260,1319
S23,212100,212159,21,21,0,21,21,59,1260,1319
S28,212100,212159,21,21,0,21,21,59,1260,1319
S29,212100,212159,21,21,0,21,21,59,1260,1319
S30,212100,212159,21,21,0,21,21,59,1260,1319
